file,line,symbol,type,scope,mutability,synchronization,writer_evidence,reader_evidence,owner_identity,reset_teardown_disposition
ggml/src/ggml-sycl/ggml-sycl.cpp,62726,fused_enabled,bool,function-local:try_xmx_sorted_moe,mutable,none evident,"unscoped lexical candidate: L62739:GGML_SYCL_DEBUG(""[XMX-DEBUG] XMX MoE: forced=%d fused_enabled=%d tiled_enabled=%d\n"", xmx_forced ? 1 : 0,","unscoped lexical candidate: L62740:fused_enabled ? 1 : 0, tiled_enabled ? 1 : 0); | L63113:(src0->type == GGML_TYPE_MXFP4) && (fused_enabled || require_tiled_mxfp4 || g_ggml_sycl_graph_recording); | L63638:if ((fused_enabled || g_ggml_sycl_graph_recording) && !require_tiled_mxfp4 && src0->type == GGML_TYPE_MXFP4 &&",process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,62727,xmx_trace_enabled,const int,function-local:try_xmx_sorted_moe,immutable binding,none evident,none found by unscoped lexical scan,unscoped lexical candidate: L62732:if (xmx_trace_enabled != 0) { | L63382:if (xmx_trace_enabled != 0) {,process or function lifetime (review required),not applicable: immutable binding
ggml/src/ggml-sycl/ggml-sycl.cpp,62824,xmx_sorted_wrapper_enabled,const bool,function-local:try_xmx_sorted_moe,immutable binding,none evident,none found by unscoped lexical scan,unscoped lexical candidate: L62828:if (!xmx_sorted_wrapper_enabled) {,process or function lifetime (review required),not applicable: immutable binding
ggml/src/ggml-sycl/ggml-sycl.cpp,64042,k_moe_canonical_publish_log_cap,constexpr uint32_t,file,immutable binding,none evident,none found by unscoped lexical scan,unscoped lexical candidate: L64065:while (current < k_moe_canonical_publish_log_cap && | L64068:if (current >= k_moe_canonical_publish_log_cap) {,model/layer semantic state (review required),not applicable: immutable binding
ggml/src/ggml-sycl/ggml-sycl.cpp,64043,g_moe_decode_canonical_publish_diagnostics,std::atomic<uint32_t>,file,mutable,intrinsic:atomic,none found by unscoped lexical scan,"unscoped lexical candidate: L70876:ggml_sycl_moe_log_canonical_publish_pre_admission(g_moe_decode_canonical_publish_diagnostics,",model/layer semantic state (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,64044,g_moe_prompt_canonical_publish_diagnostics,std::atomic<uint32_t>,file,mutable,intrinsic:atomic,none found by unscoped lexical scan,"unscoped lexical candidate: L68144:ggml_sycl_moe_log_canonical_publish_pre_admission(g_moe_prompt_canonical_publish_diagnostics,",model/layer semantic state (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,64045,g_moe_direct_authority_candidates,std::atomic<uint32_t>,file,mutable,intrinsic:atomic,none found by unscoped lexical scan,"unscoped lexical candidate: L64120:uint32_t current = g_moe_direct_authority_candidates.load(std::memory_order_relaxed); | L64122:!g_moe_direct_authority_candidates.compare_exchange_weak(current, current + 1, std::memory_order_relaxed)) {",model/layer semantic state (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,64117,k_moe_direct_authority_log_cap,constexpr uint32_t,file,immutable binding,none evident,none found by unscoped lexical scan,unscoped lexical candidate: L64121:while (current < k_moe_direct_authority_log_cap && | L64124:if (current < k_moe_direct_authority_log_cap) {,model/layer semantic state (review required),not applicable: immutable binding
ggml/src/ggml-sycl/ggml-sycl.cpp,64131,cached,std::atomic<int>,function-local:ggml_sycl_moe_row_agg_debug_enabled,mutable,intrinsic:atomic,"unscoped lexical candidate: L776:cached.store(value, std::memory_order_release); | L2553:const auto cached = cache->get_placement_plan_snapshot(); | L3383:cached.store(v, std::memory_order_release);","unscoped lexical candidate: L771:static std::atomic<int> cached{ -1 }; | L772:int value = cached.load(std::memory_order_acquire); | L876:// passes skip the dequantization kernel entirely, reading cached FP16 directly.",process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,64145,limit,const int,function-local:ggml_sycl_moe_row_agg_debug_limit,immutable binding,none evident,"unscoped lexical candidate: L948:GGML_LOG_INFO(""[SYCL] FP16 weight cache enabled (%s, limit=%zuMB)\n"", | L24986:static const int limit = [] { | L34757:// Single allocation exceeds probed device limit -- force host-pinned.","unscoped lexical candidate: L878:// GGML_SYCL_FP16_CACHE_MB=N sets the VRAM limit (default 512MB). | L3517:static void ggml_sycl_moe_act_publish(int variant, float alpha, float limit) { | L3524:g_moe_bias_state.act_limit = limit;",process or function lifetime (review required),not applicable: immutable binding
ggml/src/ggml-sycl/ggml-sycl.cpp,64153,counter,std::atomic<int>,function-local:ggml_sycl_moe_row_agg_should_log_selected,mutable,intrinsic:atomic,"unscoped lexical candidate: L64155:const int n = counter.fetch_add(1, std::memory_order_relaxed); | L64162:const int n = counter.fetch_add(1, std::memory_order_relaxed); | L64169:const int n = counter.fetch_add(1, std::memory_order_relaxed);","unscoped lexical candidate: L402:static std::atomic<int> g_sycl_barrier_count_during_recording{ 0 }; // DIAG: barrier counter during graph recording | L2362:// discriminator is existing monotonic identity, not a second counter. Returns | L6869:// Lightweight: just increments a counter and occasionally signals the worker.",process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,64160,counter,std::atomic<int>,function-local:ggml_sycl_moe_row_agg_should_log_routed,mutable,intrinsic:atomic,"unscoped lexical candidate: L64155:const int n = counter.fetch_add(1, std::memory_order_relaxed); | L64162:const int n = counter.fetch_add(1, std::memory_order_relaxed); | L64169:const int n = counter.fetch_add(1, std::memory_order_relaxed);","unscoped lexical candidate: L402:static std::atomic<int> g_sycl_barrier_count_during_recording{ 0 }; // DIAG: barrier counter during graph recording | L2362:// discriminator is existing monotonic identity, not a second counter. Returns | L6869:// Lightweight: just increments a counter and occasionally signals the worker.",process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,64167,counter,std::atomic<int>,function-local:ggml_sycl_moe_row_agg_should_log_descriptor,mutable,intrinsic:atomic,"unscoped lexical candidate: L64155:const int n = counter.fetch_add(1, std::memory_order_relaxed); | L64162:const int n = counter.fetch_add(1, std::memory_order_relaxed); | L64169:const int n = counter.fetch_add(1, std::memory_order_relaxed);","unscoped lexical candidate: L402:static std::atomic<int> g_sycl_barrier_count_during_recording{ 0 }; // DIAG: barrier counter during graph recording | L2362:// discriminator is existing monotonic identity, not a second counter. Returns | L6869:// Lightweight: just increments a counter and occasionally signals the worker.",process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,65259,raw_log,std::atomic<int>,function-local:ggml_sycl_expert_entry_weight_ptr,mutable,intrinsic:atomic,"unscoped lexical candidate: L65260:if (raw_log.fetch_add(1, std::memory_order_relaxed) < 16) {",none found by unscoped lexical scan,process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,65471,rings,secondary_ring_buffers [GGML_SYCL_MAX_DEVICES],function-local:dispatch_experts_secondary_gpu_impl,mutable,thread-local,none found by unscoped lexical scan,unscoped lexical candidate: L65472:auto & ring = rings[target_device];,thread,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,65874,ptrs_host,std::vector<void *>,function-local:dispatch_experts_secondary_gpu_impl,mutable,thread-local,unscoped lexical candidate: L65876:ptrs_host.resize(chunk_sz); | L65888:ptrs_host[ci] = resolved_weight_ptrs[gpu_indices[chunk_start + ci]];,"unscoped lexical candidate: L65892:sycl::event ptrs_event = copy_host_payload_to_device(ring.dev_ptrs_handle, 0, ptrs_host.data(),",thread,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,65875,ids_host,std::vector<int32_t>,function-local:dispatch_experts_secondary_gpu_impl,mutable,thread-local,"unscoped lexical candidate: L9721:ids_host.push_back(e); | L9900:ids_host.push_back(e); | L17393:std::vector<int32_t> ids_host = { 0, 1, 2, 3 };","unscoped lexical candidate: L9701:std::vector<int32_t> ids_host; | L9702:ids_host.reserve(static_cast<size_t>(tensor.ne[2])); | L9743:moe_ptr_table_coverage::SELECTED_IDS, &ids_host,",thread,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,65899,compact_log_count,std::atomic<int>,function-local:dispatch_experts_secondary_gpu_impl,mutable,intrinsic:atomic,"unscoped lexical candidate: L65901:const int n = compact_log_count.fetch_add(1, std::memory_order_relaxed);",none found by unscoped lexical scan,process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,66242,agg_log,std::atomic<int>,function-local:dispatch_experts_secondary_gpu_impl,mutable,intrinsic:atomic,"unscoped lexical candidate: L66243:if (agg_log.fetch_add(1, std::memory_order_relaxed) < 5) {",none found by unscoped lexical scan,process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,66355,sec_timing_log,std::atomic<int>,function-local:dispatch_experts_secondary_gpu_impl,mutable,intrinsic:atomic,"unscoped lexical candidate: L66356:if (sec_timing_log.fetch_add(1, std::memory_order_relaxed) < 20) {",none found by unscoped lexical scan,process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,66414,enabled,const bool,function-local:ggml_sycl_moe_pp_woq_enabled,immutable binding,none evident,unscoped lexical candidate: L207:static const bool enabled = []() { | L431:static const bool enabled = [] { | L440:static const bool enabled = [] {,"unscoped lexical candidate: L211:return enabled; | L393:static std::atomic<int> g_ggml_sycl_unified_dispatch{ -1 }; // -1 = not initialized, 0 = disabled, 1 = enabled | L435:return enabled;",process or function lifetime (review required),not applicable: immutable binding
ggml/src/ggml-sycl/ggml-sycl.cpp,66448,enabled,const bool,function-local:mxfp4_pp_batched_profile_enabled,immutable binding,none evident,unscoped lexical candidate: L207:static const bool enabled = []() { | L431:static const bool enabled = [] { | L440:static const bool enabled = [] {,"unscoped lexical candidate: L211:return enabled; | L393:static std::atomic<int> g_ggml_sycl_unified_dispatch{ -1 }; // -1 = not initialized, 0 = disabled, 1 = enabled | L435:return enabled;",process or function lifetime (review required),not applicable: immutable binding
ggml/src/ggml-sycl/ggml-sycl.cpp,66466,requested,const bool,function-local:mxfp4_pp_woq_3d_requested,immutable binding,none evident,"unscoped lexical candidate: L5413:""requested=%s actual=%s tier=%s reason=%s xmx=%d int8=%d slm=%zu tile_m=%d tile_n=%d coalesced_ok=%d\n"", | L6077:""[MOE-AOS-REQUEST] tensor=%s expert=%d current=%d planned=%d requested=%s "" | L6173:""requested=%d layout=%d resolved=%d reason=%s ptr=%p\n"",","unscoped lexical candidate: L5506:GGML_LOG_WARN(""[MOE-MULTI-GPU] Planner requested secondary device %d, but no isolated queue is available\n"", | L5893:static std::vector<ggml_layout_mode> ggml_sycl_moe_resolve_layouts(ggml_layout_mode requested, bool host_only) { | L5904:add(requested);",process or function lifetime (review required),not applicable: immutable binding
ggml/src/ggml-sycl/ggml-sycl.cpp,66571,mxfp4_pp_node_class_count,constexpr int,file,immutable binding,none evident,none found by unscoped lexical scan,unscoped lexical candidate: L66754:double node_us[mxfp4_pp_node_class_count] = {}; | L66755:int64_t node_calls[mxfp4_pp_node_class_count] = {}; | L67263:for (int c = 0; c < mxfp4_pp_node_class_count; ++c) {,process or function lifetime (review required),not applicable: immutable binding
ggml/src/ggml-sycl/ggml-sycl.cpp,66963,g_mxfp4_pp_batched_profile,mxfp4_pp_batched_profile_accum,file,mutable,thread-local,unscoped lexical candidate: L101504:g_mxfp4_pp_batched_profile = mxfp4_pp_batched_profile_accum{};,unscoped lexical candidate: L67014:auto & p = g_mxfp4_pp_batched_profile; | L67025:auto & p = g_mxfp4_pp_batched_profile; | L67517:auto & p = g_mxfp4_pp_batched_profile;,thread,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,67676,e,const bool,function-local:enabled,immutable binding,none evident,unscoped lexical candidate: L2769:for (int e = 0; e < MOE_MAX_EXPERTS; ++e) { | L2790:for (int e = 0; e < n_experts; e++) { | L2830:for (int e = 0; e < ne; e++) {,"unscoped lexical candidate: L381:// deliberately fail-closed (0 makes `batch < threshold` false, i.e. no XMX) | L1275:} catch (const std::exception & e) { | L1277:ring_depth, e.what());",process or function lifetime (review required),not applicable: immutable binding
ggml/src/ggml-sycl/ggml-sycl.cpp,67686,ns_total,std::atomic<uint64_t>,function-local:b1_mmid_host_timer,mutable,intrinsic:atomic,"unscoped lexical candidate: L67690:const uint64_t t = ns_total.fetch_add(ns, std::memory_order_relaxed) + ns;",none found by unscoped lexical scan,process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,67687,calls,std::atomic<uint64_t>,function-local:b1_mmid_host_timer,mutable,intrinsic:atomic,"unscoped lexical candidate: L650:""calls=%llu pp=%llu tg=%llu disabled=%llu "" | L1902:uint64_t calls = 0; | L1939:stat.calls++;","unscoped lexical candidate: L141:""GGML_SYCL_XMX_GEMM requires GGML_SYCL_MMQ_XMX: the XMX GEMM dispatch calls ggml_sycl_xmx_available()/ggml_sycl_xmx_supp | L406:// Graph replay diagnostic variables removed — the memcpy().wait() calls they | L490:std::atomic<uint64_t> calls{ 0 };",process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,67838,call_count,int,function-local:ggml_sycl_mul_mat_id,mutable,none evident,unscoped lexical candidate: L59127:int call_count = 0; | L59151:call_count = 0; | L59485:g_split_prof.call_count++;,"unscoped lexical candidate: L59141:if (call_count == 0) { | L59144:GGML_LOG_INFO(""[SPLIT-PROFILE] %d ops: total=%.1fms cpu_vd=%.1fms"", call_count, total_us / 1000.0, | L59149:GGML_LOG_INFO("" per_op=%.1fus\n"", total_us / call_count);",process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,67846,mtx,std::mutex,function-local:ggml_sycl_mul_mat_id,mutable,intrinsic:lock primitive,none found by unscoped lexical scan,unscoped lexical candidate: L915:std::mutex mtx; | L1011:std::lock_guard<std::mutex> lock(mtx); | L1031:std::lock_guard<std::mutex> lock(mtx);,process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,67847,seen,std::unordered_set<std::string>,function-local:ggml_sycl_mul_mat_id,mutable,none evident,unscoped lexical candidate: L23879:if (tensor && seen.insert(tensor).second) { | L40753:if (!seen.insert(t).second) { | L52790:seen[slot] = 1;,"unscoped lexical candidate: L18989:// FIRST_SAVED — first arrival seen; routing resolved, weight data saved | L19408:// No MoE ops seen — create a minimal entry | L23876:std::unordered_set<ggml_tensor *> seen;",process or function lifetime (review required),lifecycle not inferred; unscoped lexical reset candidate: L83524:seen.clear();
ggml/src/ggml-sycl/ggml-sycl.cpp,67885,s_mul_mat_id_extras,std::vector<std::unique_ptr<ggml_tensor_extra_gpu>>,function-local:ggml_sycl_mul_mat_id,mutable,none evident,unscoped lexical candidate: L67896:s_mul_mat_id_extras.push_back(std::move(new_extra));,none found by unscoped lexical scan,tensor/allocation identity or registry,lifecycle not inferred; no binding-resolved reset analysis
